response,userId,iteractions
"['few good men, a (1992)', 'philadelphia (1993)', 'l.a. confidential (1997)', 'seven (1995)', 'good will hunting (1997)', 'jfk (1991)', 'true romance (1993)', 'rain man (1988)', 'goodfellas (1990)', 'pulp fiction (1994)']",3334,0
"['platoon (1986)', 'last detail, the (1973)', 'amadeus (1984)', 'breakdown (1997)', 'fish called wanda, a (1987)', 'down by law (1986)', 'midnight run (1988)', 'raising arizona (1987)', 'footloose (1984)', 'firestarter (1984)']",3336,1
"['fight club (1999)', 'donnie brasco (1997)', 'american psycho (2000)', 'se7en (1995)', 'interview with the vampire (1994)', 'patriot games (1992)', 'enemy of the state (1998)', 'silence of the lambs, the (1991)', 'chinatown (1974)', 'godfather, the (1972)']",3337,1
"['jaws (1975)', 'annie hall (1977)', 'rain man (1988)', 'princess bride, the (1987)', 'fish called wanda, a (1987)', 'sting, the (1973)', 'his girl friday (1940)', 'ghostbusters (1984)', 'young frankenstein (1974)', 'trading places (1983)']",3338,1
"['pulp fiction (1994)', 'goodfellas (1990)', 'bronx tale, a (1993)', 'jackie brown (1997)', 'casino (1995)', 'taxi driver (1976)', 'platoon (1986)', 'rain man (1988)', 'good will hunting (1997)', 'reservoir dogs (1992)']",3339,3
"['highlander (1986)', 'x-men (2000)', 'superman (1978)', 'mission: impossible (1996)', 'true lies (1994)', 'mission: impossible ii (2000)', 'superman ii (1980)', 'highlander iii: the sorcerer (1994)', 'mulholland falls (1996)', 'spitfire grill, the (1996)']",3340,1
"['singles (1992)', 'reservoir dogs (1992)', 'pulp fiction (1994)', 'casino (1995)', 'fargo (1996)', 'good will hunting (1997)', 'american history x (1998)', 'fight club (1999)', 'donnie brasco (1997)', 'l.a. confidential (1997)']",3341,0
"['few good men, a (1992)', 'patriot games (1992)', 'clear and present danger (1994)', 'apollo 13 (1995)', 'rock, the (1996)', 'face/off (1997)', 'enemy of the state (1998)', 'deep impact (1998)', 'con air (1997)', 'negotiator, the (1998)']",3342,0
"['right stuff, the (1985)', 'muppet movie, the (1979)', 'trading places (1983)', 'money pit, the (1986)', 'splash (1984)', 'big (1986)', 'apollo 13 (1995)', 'single white female (1992)', 'police academy (1984)', 'police academy 5: assignment: miami beach (1988)']",3343,1
"['pulp fiction (1994)', 'l.a. confidential (1997)', 'seven (1995)', 'matrix, the (1999)', 'taxi driver (1976)', 'platoon (1986)', 'goodfellas (1990)', 'godfather: part ii, the (1974)', 'raging bull (1980)', 'bridge on the river kwai, the (1957)']",3344,1
"['unforgiven (1992)', 'dances with wolves (1990)', 'young guns (1988)', 'raising arizona (1987)', 'trading places (1983)', 'young guns ii (1990)', ""city slickers ii: the legend of curly's gold (1994)"", 'three amigos! (1986)', 'wyatt earp (1994)', 'blazing saddles (1974)']",3345,0
"['platoon (1986)', 'terms of endearment (1983)', 'amadeus (1984)', 'places in the heart (1984)', ""prizzi's honor (1985)"", ""one flew over the cuckoo's nest (1975)"", 'deer hunter, the (1978)', 'coming home (1978)', 'right stuff, the (1983)', 'sting, the (1973)']",3346,2
"['amadeus (1984)', 'schindlers list (1993)', 'dead poets society (1989)', 'good will hunting (1997)', 'dead man walking (1995)', 'american beauty (1999)', ""one flew over the cuckoo's nest (1975)"", 'scent of a woman (1992)', '12 angry men (1957)', 'silence of the lambs (1991)']",3347,2
"['butch cassidy and the sundance kid (1969)', 'to kill a mockingbird (1962)', 'roman holiday (1953)', 'longest day, the (1962)', 'apartment, the (1960)']",3348,5
"['few good men, a (1992)', 'hook (1991)', 'dragonheart (1996)', 'babe (1995)', 'santa clause, the (1994)', 'nutty professor, the (1996)', 'bound (1996)', 'truman show, the (1998)', 'as good as it gets (1997)', 'rapture, the (1991)']",3349,0
"['in & out (1997)', 'big night (1996)', 'bottle rocket (1994)', 'cider house rules, the (1999)', 'brothers mcmullen, the (1995)', 'singles (1992)', 'sweet hereafter, the (1997)', 'four weddings and a funeral (1994)', 'suburbia (1997)', 'clerks (1994)']",3350,2
"['nightmare on elm street, a (1984)', 'nightmare on elm street 5: the dream child, a (1989)', 'nightmare on elm street 3: dream warriors, a, a (1987)', ""child's play 2 (1990)"", ""child's play 3: usher (1991)"", 'scream (1996)', 'i know what you did last summer (1997)', 'urban legend (1998)', 'scream 2 (1997)', 'i still know what you did last summer (1998)']",3352,1
"['big lebowski, the (1998)', 'dazed and confused (1993)', 'singles (1992)', 'reality bites (1994)', 'sid and nancy (1986)', 'empire records (1995)', 'clueless (1995)', 'trading places (1983)', 'big chill, the (1983)', 'when harry met sally... (1989)']",3353,1
"['matrix, the (1999)', 'total recall (1990)', 'true lies (1994)', 'fifth element, the (1997)', 'game, the (1997)', 'enemy of the state (1998)', 'mission: impossible (1996)', 'mission: impossible ii (2000)']",3354,5
"['rain man (1988)', 'goodfellas (1990)', 'silence of the lambs, the (1991)', 'die hard (1988)', 'trading places (1983)', 'stand by me (1986)', 'pope of greenwich village, the (1984)', 'nikita (la femme nikita) (1990)', 'good will hunting (1997)', 'my left foot (1989)']",3355,2
"['jaws (1975)', 'titanic (1997)', 'gladiator (2000)', 'braveheart (1995)', 'top gun (1986)', 'basic instinct (1992)', 'few good men, a (1992)', 'schindlers list (1993)', 'platoon (1986)', 'saving private ryan (1998)']",3356,0
"['pulp fiction (1994)', 'schindlers list (1993)', 'apollo 13 (1995)', 'philadelphia (1993)', 'few good men, a (1992)', 'city of angels (1997)', 'american history x (1998)', 'copycat (1995)', 'singles (1992)', 'singles bar (1992)']",3357,1
"['cliffhanger (1993)', 'true lies (1994)', 'demolition man (1993)', 'speed (1994)', 'rock, the (1996)', 'under siege (1992)', 'bad boys (1995)']",3358,5
"['amadeus (1984)', 'philadelphia (1993)', 'apollo 13 (1995)', 'braveheart (1995)', 'dead poets society (1989)', 'good will hunting (1997)', 'few good men, a (1992)', 'forrest gump (1994)', 'sense and sensibility (1995)', 'seven years in tibet (1997)']",3359,0
"['titanic (1997)', 'few good men, a (1992)', 'philadelphia (1993)', 'singles (1992)', 'good will hunting (1997)', 'river runs through it, a (1992)', 'league of their own, a (1992)', 'bridges of madison county, the (1995)', 'jfk (1991)', 'bodyguard, the (1992)']",3360,0
"['butch cassidy and the sundance kid (1969)', 'little big man (1970)', 'wild bunch, the (1969)', 'cat ballou (1965)', 'apple dumpling gang, the (1975)', 'three amigos! (1986)', 'unforgiven (1992)']",3361,5
"['clueless (1995)', '10 things i hate about you (1999)', ""she's all that (1999)"", 'varsity blues (1999)', 'disturbing behavior (1998)', 'never been kissed (1999)', 'cruel intentions (1999)', 'i know what you did last summer (1997)', ""can't hardly wait (1998)"", 'american pie (1999)']",3362,1
"['few good men, a (1992)', 'schindlers list (1993)', 'braveheart (1995)', 'apollo 13 (1995)', 'birdcage, the (1996)', 'jerry maguire (1996)', 'liar liar (1997)', 'as good as it gets (1997)', 'titanic (1997)', 'meet joe black (1998)']",3363,0
"['singles (1992)', 'sleepless in seattle (1993)', 'my dog skip (1999)', ""you've got mail (1998)"", 'while you were sleeping (1995)', ""what's eating gilbert grape (1993)"", 'dazed and confused (1993)', 'one fine day (1996)', 'scent of a woman (1992)', ""my best friend's wedding (1997)""]",3364,2
"['trading places (1983)', 'no way out (1987)', 'fletch (1985)', 'three amigos (1986)', 'money pit, the (1986)', 'caddyshack (1980)', 'big trouble in little china (1986)', ""jumpin' jack flash (1986)"", 'police academy (1984)']",3365,5
"['platoon (1986)', 'stand by me (1986)', 'places in the heart (1984)', 'amadeus (1984)', ""prizzi's honor (1985)"", 'stand and deliver (1988)', 'out of africa (1985)', 'cocoon (1985)', ""she's gotta have it (1986)""]",3367,5
"['few good men, a (1992)', 'rain man (1988)', 'goodfellas (1990)', 'platoon (1986)', 'good will hunting (1997)', 'american history x (1998)', 'dances with wolves (1990)', 'rain dogs (1995)', 'singles (1992)', 'shawshank redemption, the (1994)']",3368,1
"['jaws (1975)', 'platoon (1986)', 'apocalypse now (1979)', 'chinatown (1974)', 'american history x (1998)', 'silence of the lambs, the (1991)', 'raging bull (1980)', 'goodfellas (1990)', 'taxi driver (1976)', 'full metal jacket (1987)']",3369,0
"['do the right thing (1989)', ""miller's crossing (1990)"", 'color of money, the (1986)', 'goodfellas (1990)', 'godfather: part iii, the (1990)', 'l.a. confidential (1997)', 'untouchables, the (1987)', 'casino (1995)']",3370,5
"['amadeus (1984)', 'places in the heart (1984)', ""st. elmo's fire (1985)"", 'platoon (1986)', 'children of a lesser god (1986)', 'stand by me (1986)', 'caddyshack (1980)', ""one flew over the cuckoo's nest (1975)"", 'e.t. the extra-terrestrial (1982)', 'right stuff, the (1983)']",3371,2
"['jaws (1975)', 'titanic (1997)', 'thelma and louise (1991)', 'godfather, the (1972)', 'silence of the lambs, the (1991)', 'platoon (1986)', 'goodfellas (1990)', 'rain man (1988)', 'american beauty (1999)', 'basic instinct (1992)']",3372,1
"['platoon (1986)', 'goodfellas (1990)', 'casino (1995)', 'true romance (1993)', ""miller's crossing (1990)"", 'rounders (1998)', 'usual suspects, the (1995)', 'l.a. confidential (1997)', 'do the right thing (1989)', 'reservoir dogs (1992)']",3373,3
"['jaws (1975)', 'annie hall (1977)', 'rain man (1988)', 'dead poets society (1989)', 'amadeus (1984)', 'e.t. the extra-terrestrial (1982)', 'stand by me (1986)', ""one flew over the cuckoo's nest (1975)"", 'taxi driver (1976)', 'platoon (1986)']",3374,1
"['enemy of the state (1998)', 'hollow man (2000)', 'double jeopardy (1999)', 'mission: impossible (1996)', 'patriot games (1992)', 'demolition man (1993)', 'total recall (1990)', 'true lies (1994)', 'fire down below (1997)']",3377,5
"['jumanji (1995)', 'big (1986)', 'honey, i blew up the kid (1992)', 'karate kid, the (1984)', 'return to me (2000)', 'mission: impossible (1996)', 'almost famous (2000)', 'american beauty (1999)', 'disclosure (1994)', 'meet joe black (1998)']",3378,2
"['few good men, a (1992)', 'philadelphia (1993)', 'l.a. confidential (1997)', 'mulholland falls (1996)', 'client, the (1994)', 'time to kill, a (1995)', 'american beauty (1999)', 'american pie (1999)', 'american pie 2 (2001)', 'erin brockovich (2000)']",3379,1
"['jaws (1975)', 'titanic (1997)', 'die hard (1988)', 'bodyguard, the (1992)', 'true lies (1994)', 'few good men, a (1992)', 'rain man (1988)', 'working girl (1988)', 'ghost (1990)', 'pretty woman (1990)']",3380,0
"['clueless (1995)', 'dazed and confused (1993)', 'singles (1992)', ""can't hardly wait (1998)"", 'varsity blues (1999)', '10 things i hate about you (1999)', ""you've got mail (1998)"", 'four weddings and a funeral (1994)', 'my dog skip (1999)', 'never been kissed (1999)']",3382,0
"['amadeus (1984)', 'philadelphia (1993)', 'apollo 13 (1995)', 'braveheart (1995)', 'dead poets society (1989)', 'good will hunting (1997)', ""one flew over the cuckoo's nest (1975)"", 'taxi driver (1976)', 'amistad (1997)', ""miller's crossing (1990)""]",3383,0
"['platoon (1986)', 'apocalypse now (1979)', 'do the right thing (1989)', 'taxi driver (1976)', 'american history x (1998)', 'goodfellas (1990)', 'raging bull (1980)', 'full metal jacket (1987)', ""miller's crossing (1990)"", 'godfather, the (1972)']",3384,1
"['jaws (1975)', 'titanic (1997)', 'forrest gump (1994)', 'braveheart (1995)', 'true lies (1994)', 'few good men, a (1992)', 'platoon (1986)', 'rain man (1988)', 'goodfellas (1990)', 'saving private ryan (1998)']",3385,0
"['few good men, a (1992)', 'schindlers list (1993)', 'braveheart (1995)', 'apollo 13 (1995)', 'speed (1994)', 'jurassic park (1993)', 'indecent proposal (1993)', 'bodyguard, the (1992)', 'singles (1992)', 'league of their own, a (1992)']",3386,0
"['jaws (1975)', 'american beauty (1999)', 'rain man (1988)', 'field of dreams (1989)', 'amadeus (1984)', 'silence of the lambs, the (1991)', 'dead poets society (1989)', 'good will hunting (1997)', ""one flew over the cuckoo's nest (1975)"", 'platoon (1986)']",3387,0
"['robocop (1987)', 'robocop 2 (1990)', 'robocop 3 (1993)', 'total recall (1990)', 'cocoon (1985)', 'cocoon: the return (1988)', 'fly, the (1986)', 'fly ii, the (1989)', 'chariots of fire (1981)', 'rock, the (1996)']",3389,1
"['roman holiday (1953)', 'casablanca (1942)', 'gone with the wind (1939)', 'rear window (1954)', 'philadelphia story, the (1940)', 'his girl friday (1940)', 'bringing up baby (1938)', 'my man godfrey (1936)', 'to catch a thief (1955)', 'it happened one night (1934)']",3390,1
"['few good men, a (1992)', 'basic instinct (1992)', 'die hard (1988)', 'hard with a vengeance, die (1995)', 'untouchables, the (1987)', 'true lies (1994)', 'rock, the (1996)', 'total recall (1990)', 'cliffhanger (1993)', 'indecent proposal (1993)']",3391,1
"['few good men, a (1992)', 'dances with wolves (1990)', 'ghost (1990)', 'hook (1991)', 'jfk (1991)', 'league of their own, a (1992)', 'singles (1992)', 'philadelphia (1993)', 'amistad (1997)']",3392,5
"['total recall (1990)', 'demolition man (1993)', 'judge dredd (1995)', 'matrix, the (1999)', 'mission impossible (1996)', 'long kiss goodnight, the (1996)', 'face/off (1997)', 'enemy of the state (1998)', 'mission: impossible ii (2000)', 'broken arrow (1996)']",3393,3
"['do the right thing (1989)', 'platoon (1986)', 'amadeus (1984)', 'places in the heart (1984)', 'pope of greenwich village, the (1984)', 'killing fields, the (1984)', 'blue velvet (1986)', 'malcolm x (1992)', 'henry v (1989)', 'deer hunter, the (1978)']",3394,4
"['few good men, a (1992)', 'dumb and dumber (1994)', 'true romance (1993)', 'edward scissorhands (1990)', 'fish called wanda, a (1987)', 'trading places (1983)', 'caddyshack (1980)', 'dirty dancing (1987)', 'platoon (1986)', 'goodfellas (1990)']",3395,3
"['few good men, a (1992)', 'schindlers list (1993)', 'singles (1992)', 'seven (1995)', 'goodfellas (1990)', 'jfk (1991)', 'pulp fiction (1994)', 'good will hunting (1997)', 'river runs through it, a (1992)', ""schindler's list (1993)""]",3398,1
"['toy story (1995)', 'lion king, the (1994)', 'aladdin (1992)', 'beauty and the beast (1991)', 'home alone (1990)', 'rescuers down under, the (1990)', 'home alone 2: lost in new york (1992)', 'home alone 3 (1997)', 'prince of egypt, the (1998)', 'hunchback of notre dame, the (1996)']",3399,2
"['platoon (1986)', 'goodfellas (1990)', 'l.a. confidential (1997)', ""miller's crossing (1990)"", 'american history x (1998)', 'good will hunting (1997)', 'taxi driver (1976)', 'pope of greenwich village, the (1984)', 'do the right thing (1989)', 'raging bull (1980)']",3400,1
"['true lies (1994)', 'lethal weapon 3 (1992)', 'speed (1994)', 'big trouble in little china (1986)', 'blues brothers, the (1980)', '54 (1998)', 'stargate (1994)', 'hit, the (1987)']",3401,5
"['few good men, a (1992)', 'amadeus (1984)', ""sophie's choice (1982)"", 'chariots of fire (1981)', ""schindler's list (1993)"", 'rain man (1988)', 'good will hunting (1997)', 'dead poets society (1989)', 'dead man walking (1995)', 'right stuff, the (1983)']",3402,1
"['tron (1982)', 'neverending story, the (1984)', 'top gun (1986)', 'right stuff, the (1983)', 'e.t. the extra-terrestrial (1982)', 'return of the jedi (1983)', 'star wars: episode iv - a new hope (1977)', 'star trek ii: the wrath of khan (1982)', 'poltergeist (1982)', 'ghostbusters (1984)']",3403,3
"['jaws (1975)', 'titanic (1997)', 'taxi driver (1976)', ""one flew over the cuckoo's nest (1975)"", 'silence of the lambs, the (1991)', 'platoon (1986)', 'saving private ryan (1998)', 'do the right thing (1989)', ""schindler's list (1993)"", 'erin brockovich (2000)']",3405,1
"['amadeus (1984)', 'goodfellas (1990)', 'silence of the lambs, the (1991)', 'good man in africa, a (1994)', 'shawshank redemption, the (1994)', 'being john malkovich (1999)', 'autumn in new york (2000)', 'coyote ugly (2000)', 'dead poets society (1989)', 'gandhi (1982)']",3406,0
"['jaws (1975)', 'titanic (1997)', 'forrest gump (1994)', 'home alone (1990)', 'e.t. the extra-terrestrial (1982)', 'aladdin (1992)', 'jurassic park (1993)', 'lion king, the (1994)', 'gremlins (1984)', 'platoon (1986)']",3408,1
"['few good men, a (1992)', 'philadelphia (1993)', 'l.a. confidential (1997)', 'jackie brown (1997)', 'time to kill, a (1995)', 'perfect world, a (1993)', 'american history x (1998)', 'deep blue sea (1999)', 'true lies (1994)', 'client, the (1994)']",3409,0
"['few good men, a (1992)', 'philadelphia (1993)', 'singles (1992)', 'good will hunting (1997)', 'american history x (1998)', 'amadeus (1984)', 'platoon (1986)', 'forrest gump (1994)', 'dead poets society (1989)', ""one flew over the cuckoo's nest (1975)""]",3410,2
"['pulp fiction (1994)', 'goodfellas (1990)', 'casino (1995)', 'taxi driver (1976)', 'reservoir dogs (1992)', 'usual suspects, the (1995)', 'donnie brasco (1997)', ""miller's crossing (1990)"", 'american history x (1998)', 'godfather, the (1972)']",3411,1
